user_id,os,age
_KkGey-lWkH0uwehUovltyVpnNEkXBRi,iOS,39
_L3CXiJK7b7LmomhnX5uxrOs0DwqOK4Q,And,25
_L5kY4NP6bz4PUADuA9Hl-Q_LuMUKVpU,iOS,15
_Lh_oGB_KTbjrVUB5W1YESsyXk6WUjcX,And,38
_M62lUvEKI3af-5rwN_s3uYMbO6VmXjS,iOS,28
_MgJLoERL3DDOO72ZaCvY2qoOG_R6nvl,And,39
_N1RFzZiRh_sUu_4PS3sI1mBc04KzM7J,And,41
_N8a8nTuZV89lUifLBa0_Zzxx_5dj6IT,And,15
_NH27mlA05Ebvt-UqTT-0A_P4Ks37o_V,iOS,20
_NPq55w1jjmjDIVEzzcG1fp_DKcrk3sk,iOS,24
_Ny_-3PQBt_g96Gf4Iro-RsKmPgW5jD5,iOS,32
_O_ISFGBv__MaXoP5ELqtK9slOtFu8ua,iOS,25
_P6cRTM5-6sB16zPsc-o0FcympzWfHnf,And,18
_PJ1FiBN1K5jUzOrMtL3L6OqFaHiA-7o,iOS,30
_PVrVoH3_klurQZEBNFipXq5-K9H0EiQ,And,19
_PfE8Pe-vjSgh264RVkcwVTw9BV6b9nf,iOS,28
_QDzaoGBrLeMHEAXMx30R_QA_xzsVQEV,And,32
_R3r4dOtpoIRV6WApwl_m_4ZNZirXV2l,iOS,18
_SfXmkWRreZE1zvDwq8GHmhmFpfqaQf-,And,31
_Ss6YqL9LM3_2eOEmI2TtkYzN66O1rfJ,And,15
_TE7F2xu8asGUGMJIXGBy2H51ioRRuml,And,33
_U0dob4Pw5m7Fd4zfMbegz2VMok1FaFK,And,38
_UOo4EzFjeL5MpDYeJP2LoDMse1r-sdD,iOS,21
_UeHaLps4rG0CEuu6MZAuFumV-ZiOrT0,iOS,-1
_UsqaaG-hGDiWCADsHA8Mq56W9p9maEx,And,27
_WnjvxdfVcSRZV0fOcXGyosi6MKqF1cQ,And,38
_WtJAlrK6PIT3HZIuOOfDhEvSaYCfoJZ,And,25
_XE6gEbtth3AlwtX7Pw_TFbmFgCXuGda,iOS,18
_XH6cMCSh6lb_7n1mnQksrBX6VDSQYgb,And,38
_XJE9xWDMaM-JdQv1dmlE8pEVOP3T2LD,And,-1
_XzxiTBK04TYnnGY4hCqa3t13ZNMzcap,iOS,26
_YZnjAQb_FvtgclSLHW1RwsMKzxfI3jo,iOS,18
_ZFOSN6tezIm74ME4ZFWXNiB7GQqgJgp,And,36
_ZZdxzKX6uWzZFgy17QneNiw6If4RPEK,iOS,-1
__wqQxHgPNxF5vEVFzgMl13Sbj9sJhGe,And,36
_a8jMzYH-iEDr3z7GjIIjxIR0ivf0Oma,iOS,21
_aFZfw67ibHYCMdsBWvjhOXToIokgy0U,And,42
_aJhYSGkqUSn18R8FA2NuZX-GJbTcB6-,iOS,18
_amJyADpg7YfUAXCs4YFqeRt9TC77xcJ,iOS,-1
_aphXFgT7moJwMhuqsA7yTGb8xWFzt3s,And,19
_bDxAWLWQnKc6gjXZMTjJpKW29FOQHPO,iOS,21
_bFY_FH7QJ0Vyp8TL-MEpUujehgIrc5M,And,42
_bVYKNsKMPygWbu3VVs9u1eih2d7vFP8,iOS,24
_b_0I7hZRoXRBFbVJaHTMMTOaa5irOBh,iOS,21
_cH3l28ZNI9CPu-e3DbYwXfbik4Tm5EU,iOS,32
_ccpGU6VVj7NLBR-uLnExsg534ScGvyk,And,17
_dpfc8UFAyYCdIBV9DStXjSDqdGbL_s7,iOS,22
_emQRsBxfM8WToas1zzD22WYwdvpcT4o,iOS,25
_fx9f0-X3OPcm4wi0-tmA6kBIMLt8AOl,iOS,19
_ggeL_L6duUUHvmC8-NVVqoi3qH0VsTE,iOS,20
_gvVJ03Czl6kYWfaC62mOqQ9ucqeQPCp,iOS,29
_h9jn1MC2SlAlSfDhLhFHHuzGPrg-ZEd,iOS,26
_hH76igaHmGhwJA_Z5oU2Eh-9BDhPtbH,And,29
_hdTrs4GQdmiSgBUFj21qJiV_EDGNY0y,And,31
_hngUVzigqc3s2Lyy8i3-3YGRzL-q5HY,And,15
_i1ebOo3onPrE4Xk9vOa9v4LXxxzr9aU,And,36
_iRDwXaL0pwPc7gxsC6x3D_jc7B-O1F2,And,19
_iUkql6hm0f3OSIRrR9K6JTlm_KDEmNr,iOS,33
_ifbWJoCjrlum54fQY1k0yajAxDr24oT,iOS,22
_jS85umAzg5-qTFwhP2zCoJo_G9Wv7z6,And,17
_kVBXnSiXXt0KuQVeN2RSEKTlr9AghA_,iOS,37
_kVRxPPkLc-EmEGBeyX69cBd3kRQPofV,iOS,25
_kXss6gVfOAnLz9L7RlbuIwz6s862Ksx,iOS,29
_k_KonXbAX9VOl5ibbgvmt3WUgV67jPK,And,41
_ktzVnSwsURjO5AuibC3ZmSrhBCYq7v4,And,16
_l0b3BoiyA75a9mPBBXoEOXf2cgoj1Og,And,24
_l1szUVHu7o3SxvDaNT86Lg8Yf9StI98,iOS,38
_l3pspD4-PwecBpmMKHVz4478JpKNj7l,And,38
_lUsVHtM3wmEuqK2dKxzFPTYRj7tM-3s,And,32
_n1KEuUZyyqRcl5MQuVu0e65UF-MYCRM,And,45
_n2P-PQ8xVE-HcDyKAg2zpPErarbl8eh,iOS,18
_n4-tV7uj2Iw_kz5kIFZOUAEZCETgTLh,And,33
_n_JqvYVucrBAWVla_puJmNd8UrUQS0w,And,29
_napUHyGewjMTry0Vg1Nm14OeR99Jjkl,And,43
_oUoDDegfzePFUMJD4AfC_H6j_ffMjJK,And,17
_oYlsOEbwG1nD08gHkxKtSnuVSUbvAHN,iOS,23
_p1CG0c-zxm7qTIIRvhIkI1kLLbSw6qP,iOS,26
_pKd4wtB5KB21qqBVNwZzetbQ7c2Qcec,iOS,30
_pNx0SXUF04fzTfrLH8JkRWZwDDhtW0r,iOS,26
_q1J0JKtMsgF2tkr4U8hfO-eBKRZAN2v,iOS,30
_q3tzgcc8shsst70zRXF88AH_PypFy7L,iOS,25
_qCpNMrtRM5ODGqAZt3cjNtRN-YgBX-h,And,37
_sKfJ4rZ0pBqolQ0vUYX0FBJqciWCWEO,And,20
_sV5fiZ9m1pvk-TlNainGgp44WKBPQL5,And,18
_t38UxRGHDKAsgc7nJhxz0e7q3pIj-RD,iOS,44
_tLxta7qmsMI_xQhuRkM_MTt6Ui6sXxa,And,32
_tfF6AUhBscbCdqctsHh4ObxrMeSwvxH,And,36
_tztHVb8lzXtd1K_75FQratoFzgZXCZH,And,43
_uZEsmTkztSOWMEx30TrGCWSFc45CIuZ,iOS,-1
_ukJfN7ZTIR2cDGlWXVZyG8r3y4H5XfK,iOS,36
_v046dQ32bnUyNRBLYIkFZNInlgL3gxJ,And,40
_v0xNBJNI6593jyk23fdLRYS71odROPQ,And,28
_v31xt7SMynHY5xmyv6N5CMQtYpzb41k,iOS,30
_vKraIWNWpHJCcWp4EyqQ3ZEDWXpnw00,iOS,24
_w6-guU75gqHJQh3kDvwAMKsB0xQGo9N,And,39
_y4iPiqrEeiersTZ4numQ8rQfuNOoA1q,And,25
_yKhCjofhvy0wz5RHSjCJuYfGVQ020BS,iOS,36
_yREDwZe5tZsMNHZADBMxITdRYhU74dA,iOS,29
_yboTDYmlZNelmElVz_cjG6t1RmUDrBY,iOS,34
a-LP3SL0DRL0tPFGRyLFQsiqpChq6aO5,iOS,31
a-pck-MksGMOxvlsAOZL6_eiLdw-y-i_,And,33
a0bMtVQ80WcBi7glbTGKUh2AXs5H3npn,iOS,31
a1VEiaMyk7OeUZ-6PeRUmmZQKOt7_xHx,And,41
a1gYRuEFWHsJEOF2XcsaAaHJMzHYsY_B,iOS,18
a1jHMeXHUlrxx2oKTUzw0iEz_oQ4kRgB,And,29
a1k1ZEX1DwSx-KipK2JKrV9TtSTHe4GU,And,15
a2EBGIuD4BNxsgFwfumWmAnSJ9BxysxI,And,35
a2EDcyI_ZlAqV7lQpWxLj2KFiUCFkEfJ,iOS,19
a2K2dEgt-7tPoyttskDEt5EeCD7G-tIl,And,35
a2vbaZ8GnyhwznSFNhK0eAeGxdnwtgWd,And,41
a39Ijg1SeGcX6DRio3rMC2SvRo6yhoqh,And,44
a4MHKArGuOM3BnR2ZacbJAPCnrnUH_n-,iOS,26
a4X6W3H7ZmLsK8-M1SY7U3YEsZxgkm9P,iOS,18
a63I3t_IkDRg4ITeV-Jn6pLzffvsOuAO,iOS,26
a6haBNSNsEeDIjmPpOfJYtgLUEb0zbfC,iOS,36
a76QWn81yQ6ozFGKN7t7NlezD8n2iGlx,iOS,28
a77vw8_QM9MDOnu2tippdDWPMk8py9EH,And,40
a7UOU1bPSuD2v4RVcvNsm9Y9yacJz3l3,iOS,37
a8AQRlN0L1sEm533QRDUJx0Kz701NxuE,iOS,24
a90JKuticG_XOovvQ0vQ8WtRECrlQ8-l,iOS,21
a9MhOKJbx7cv-INOr9mdaBRM_CNHsUry,iOS,25
aA9S7LxnFm6ym6IUEa-4SSxJa-iL5m2J,iOS,28
aAY9HUPQ2Zc0njXDoHjUvwozh9bHWKrj,And,18
aAvN9gxwQLCg1AnGHzlFBnE41D7EzT7V,iOS,20
aAwX1aNx-Lh6FmgAgNRM3IiWyGxpAxTM,And,26
aBKx39fwg4uScM-G4pJ8CsKh-qIHkHL1,And,34
aBlHBqBHwAMKVGW_6_ULcnWf4bewlw5I,iOS,39
aCHsXHkFtc8_priWlhWxsEWmgOSdgsXJ,iOS,26
aCcSZjqmspfiRXxnLZkNQpQhutEWku8z,iOS,23
aE3Ob9tM6KlEuaOKUYb4Cz6rOCGF8yfq,And,40
aEnU2BoRP_7syFot9Z94a8Amuw5sadgn,And,24
aFL5tkRGlLhKia1KwJ4xYwZ4Fcug9EU7,And,33
aFu_ZVqiyD_S1q8p3-rUz2hbhQrygVZZ,iOS,34
aGiGDRKCsecpnBr4MdRH_hEjEM8jkFhi,And,38
aGoGxuVaD6Wwhb9jf2xgjx1ggFPbUPIB,iOS,38
aH2lsHVN0mFd6e646a3YKqVNs-SOxkNK,iOS,19
aIPzbQA3JSXpSOuuAmXnMk9voPUrWMZT,And,44
aIe_0a2w25s-7FmIh4zZnIL8Zyeog4Jx,And,18
aInKbCJIqWQI0fR4DtUt2ajC_agXnkXX,And,30
aJRq95PeiIEyugQrE3e8SYwKI_JOPE2i,iOS,25
aJr2xX-zMoyTmTCJjLXT1cgP9sVmCNy8,iOS,37
aJuqG_R3JsRJPLnQyMnxvNnR5iJpcJoR,And,45
aLFOQlLVOK7SI3SYAkaxRsCXHbDPlSmj,And,32
aLFRjbwpxSjuv6V9Gnry3DeAPTutBekS,And,41
aLRYSWfns4O-09S_rzPjhbtZlMaCvFO1,And,15
aLlSOl9U17buzK8q4v40QcBFu5nCzRz6,iOS,32
aLrpzlRb1p0mUTf8irztkqCz1PXnXS1i,And,35
aMVwyann5aP8aVX9s3eo46sFOzaiBK33,iOS,20
aMf_QtMYaU4GaD3jMN9c-BaAtz_rHW1m,iOS,17
aMjXls78rcruKF4syXesNCHNwfI1bVe9,And,45
aN-mBAxKdaXkq-TkH7CfKJzw5-XG-5GV,And,20
aNOmkyuhS9QIk7iFCC2yZuynWMMCBMmV,And,27
aNvcIrc1K_IUErW91g-LiF0v9tsoYIFE,iOS,22
aNxUfXBO-ZCQHkPbYIkk0z4V4Z8oEcMU,iOS,34
aO4I3by4ppPLOHYbM_NYz0Ph5XrTsb0k,iOS,30
aOIcGjvaiQ8nhD266wZfvdLk2Y3lSMEK,iOS,38
aOMxJ7VvLmveEl44Fb2YSdsW82efGBc7,iOS,29
aOcI_zovdemLLaOdRq9NApyYCWgvFIlY,And,37
aP2j1ua3583_ZaBG0eVM-x2KEBqMP77_,iOS,17
aPdqxVqeJs8ctFR6W93Mlgrk3wkrUnt1,iOS,24
aPfyAegcoj6uXZR-g16aJRdepvoFq3yL,iOS,35
aPuxnmaemRlumONoVOgMLOsu2o9SL4y9,iOS,16
aPxgmx0ZDMInPp4q8aMCDMkGRJ5QZE1Q,iOS,19
aRJl21idSNmbou6W2MApixBSEuZj8Yyi,And,37
aS6JOrhcBGOrWASvylw2MQfflCt5yAWr,iOS,33
aSCUay5eVHGkqal31a34F8r_vey1vz3T,And,15
aSYWp5-uTnYE9BR8EdlfAYOHsGixmYSh,And,43
aSal_marCW8At76azVu_l1HGv9qH03d8,iOS,21
aSeX4SoWwCG0AmtriwiuRvsPB50saubs,iOS,39
aTAhKnqxXc00BtdjwZofHVfwJ1rA_v1Z,iOS,29
aTNZTRZfPJlUU3qPgO4uSWlbVbcMKF1y,And,18
aTnIWRO8nCat3IPOrSwmrlHOmQWpJcW_,And,20
aUCwce8XJLiiXdUUYOCXzx3ne6harBFN,And,18
aUKayRfUMiaKUETyUv6wH7RTtM5jV6on,And,39
aUR5KhcRI0jANjusZym5jATpT1HWK9gA,And,42
aUdKfFMkFXkODvXHe-u8UTPCdsDqUGbL,iOS,30
aVOETT0KhmHTxH5Fx31LJ0z4TldM4_nD,iOS,-1
aVa3JFTgfCt-e-Reb90NuswGqVrXf8rg,iOS,35
aVbgeWv28-gGskkL3nM4ymRVbKOcHw-V,iOS,17
aVsvRPVkgD-fLIjneDxXNq7wqSmJhuML,iOS,42
aVzNtP33Bnll4CiDr9O11zXBcNvNDB6p,iOS,32
aWJIfc2gkgH9arcRJchps1IVcBPMZyuB,iOS,15
aWKDmYgCcL0papQtbvS3vtPqaqLqBu7P,And,31
aWiswen4KuHyIc2zs4GBMdv-PGcuz07X,iOS,21
aX5ywR3kB8qVptEHFKZIfhyyiN0WfAJo,iOS,31
aYT1xJZ3PwYmrCzd6aVcZqAFcU0bPGL8,iOS,20
aYvM78dbyfJfsb00tr_aVlgKhRvDgPK8,iOS,31
aZd8l-BVxm4tYGvSJgNff1HUfFO3pn54,iOS,-1
aZtUMhLyfXdJeqntrJKoRepeMT8Y2BxJ,And,15
a_XwXfHSf3gMOTZQKzF_9bBrpxAOyxRT,And,17
a_lT-714kPq_-99J1cWFpQNWBivQULq1,iOS,26
a_rUEgXIKeu7iaFLb8RWSJzTX7UHu14u,iOS,-1
a_xMtdsxuHCF4m3cGFOjaS5WxAk90f4J,iOS,31
aanrvADWc1PP6oJBXkcd4kj7MnpqFKz5,iOS,22
aayFzFVmKKs_C5zqaN7Z_GSZMmIRGIrO,And,21
ab8hrJobROCxmEHmrPIJgDPyes1cVCVH,And,31
abLoZLpR7xfHRIPKZ4uH-GMso37dOjIn,iOS,27
abSLfjEh19vXMOrVsbzIOT-gp50oLfCy,iOS,29
acZFlpdO9FUeDn0O2nhsT-Ko9NNyaR0R,iOS,15
adBD3fP3AH7xWXOMNJmsT9D4kN0xJHKA,iOS,45
adDylNdo7mfZA6HiPFzI3l1wzR944FML,iOS,36
adFx6A0JRr12P2z9wAFvnQW30hXe4vJl,iOS,24
adxK7paxwm6EdshdoF2Y25I-tp9pExWO,And,39
aewzMERFX-SDlNXUFI4W3bevSWmCc0LW,And,-1
af--ZE5oX8ehEXU2-0OGFRQyAgIrhlLs,iOS,29
af8a3ihS-QvGOqT8DJt570OMA4JkC4IX,And,30
afLmMJYqZlR5wkCEQC7p5hmhkVQXoq0H,iOS,20
afRKTTMWTUerH36dmU9HUvzzyF1MyKZg,iOS,23
affKozNRbPRDQpuXr7UA2ifmc1nZB1rT,iOS,40
agVjcAM-KZ7XdF7bGvpDdCMqyaWhdplB,And,33
agq-412hIeHKfpmOhrh7XW4hTda20Cqt,iOS,27
ahJ7fchcC7VxLE6_sW_Dj53d6-GrS4Vi,iOS,19
ahViop3gx4MhDTTFt5vMGb2d5aVlR-Ud,iOS,23
ahg-usHZg-DKHWfuSJf0lmfSMIOo1Jpk,And,16
aigha-qOLQMHC6drD7pn-6b1H5jm75-a,iOS,31
aj0z5WYEtORDPRSbXddR-E7mLchIXXsr,iOS,34
akTHtxmBANnWVr7pZFZjYsrQJQ-VjE0A,iOS,20
alBetf1_cqJ-akNIK_jXNIROiWFYiL8N,iOS,33
algpqh38gdH4oMFnxrgc8Lw09el5oxO3,And,32
alkWNzD_aKz-RxgktFzq9PajQRbc-a1Z,And,42
am4aXeIqdvbwPJQbbHfUIFWNfEEnElcC,iOS,17
amFD-ZeBot0nuzzXBh7bfGewpA3JSQcC,iOS,27
amSxX0gLz1U6O0KvnfHkEUyRB23BFaIM,And,38
amee_RgBd-mrZ9i471Pa4J-HHZFh7305,iOS,35
an0PAdOmHLDc6JgHyxxKJnrfAhu4sbYV,iOS,20
an1Ni98Nj2r_vN-lE-i68FPyVLbKZ6VQ,iOS,44
an4BFo1GVhm2YGM0VpUVODT4kgRUiT3o,And,26
antHVNbG2GcgKFVQqtt378jpBU0Y6QCw,iOS,21
aopukh3swS7y5YdHv0onlW3CuXHNYVKO,And,41
aotuKsKrCVw18q8KqbNO9rnr0Rv6RrUQ,iOS,45
apD6yZ4BY3PKAFrz2FrfJIvg2U6WBAh5,And,36
aq7nIOHzz2xGtjypFoSNwSj30Schbuh2,iOS,41
aqfojOyMR8L6Q4OorNC7hCG6XxYZZ0-e,iOS,18
aqgwf4dhvXQAskPcm2qfEcqzugewiyfU,And,15
aqwzCITZhp_LablLtpTAA2QTdr78ryMP,iOS,21
arfjgjRd2C9cLZpro5puBZ4nVZPIpKTy,And,18
as72j9vM6tXRkMtVVvyj8CdmpGknsU1s,iOS,31
as9zA7hAKhWqzXHRvAoP37_3NkoOGUJh,iOS,27
asBjVWr0tWdi5nYUfTmQjQ2je5vaRxTz,And,33
asXODEN0w8sYbYHmjHBDexRlIJyK7mkS,iOS,28
atekqW3pldSEJOvypJCXNO-IWF53Adf2,iOS,31
atfxbN9IEx1WKQKxuyymzRrUSBEMkGmD,iOS,23
athdDFgN4WljQkqkPivy5aiHUcNiohP2,And,41
au2qQgh7dxUNnuyllgkm3O7iZH2uoUOO,iOS,38
auompiXqt31CB5-2T8Hogs6InG7M9Xgi,And,41
av-fZPjTTQAX5jBUbM23ipkkwm7Jia3l,iOS,24
av5-nmquK_-tzXx4co5gwxAhhmcexA4O,iOS,31
av6sKf0g0yRypVYMDj0VQVUoSNUo18Ko,iOS,21
avD6tXGaZh16EiEAP9b87idHJIJ6jdoY,And,35
avEJOVkIIcGliZ1Ck95SfG7L8QZSqYYq,iOS,33
awLPChycQveXfbJTnujfXhsbahhaoDRx,And,45
ax9LlDhHMnzpIHXLDP6_yv1NbAneqwQh,iOS,20
axKKlzTCx3SkZW-K-0BCinY2RXB6V037,And,40
ayXQ-6uXrJzhALuLmyCAmPvgaEzPev2E,iOS,30
az0TriRoPMkOomMju2kw_LJmYi4V0BZF,And,40
azUukXUZ0OZ7FqQVU4ZULhzrpApp6Sk-,iOS,-1
azsCs6u0YNqiiSxPv30cX3fFT-9dfWxV,And,15
b-bKoXmLllVFqsqIXRLS7K_MqXGC7RVm,iOS,19
b-nSgnuTW0BGMAy6yGf3ZJzi5KKiAffE,iOS,41
b0YlbPxL2NMvaZMmm2mZ8OLnx7Co0sZH,iOS,40
b1Tg7UTlfLK0ARy7_Yy5Z2fldR9pebDT,And,37
b1hkK35o-kW7LzFgMDlJ5qG11c15QtYV,And,23
b2RsoFBAFFteSFoiuOTuiMWX54818uRY,And,33
b3fO6RVAN9xVK5gkOWKFjM2HYoHXH7ip,And,25
b411OlDP3XuutBIoXret9s4vrv4BYjRA,And,36
b5E97bBVnFUUAyDilmkork2Jauwv9no1,And,20
b5Xt5WZ62mkyA7vVqj8YUYy2phVS10kG,And,43
b5gyGZmKmPhzuE3uwASitdHHwXtcX36m,iOS,22
b6C7M1qomsexyRywhSeRJg_85X6Bp4mx,And,31
b6cPqMXOhbSnyVIruFC2L-osiq6jhSou,And,41
b7OT3L5re2MRDrqvD5e-0S9X-0gmHZuZ,iOS,25
b7y4dnrh5IdfKM7aTJ2jI87XbxtpkQOs,iOS,26
b8E6HRnv67BZld_kpvn0uyp8NWvmSxsB,iOS,15
b92aiE7yKbThvvquTZ8O16SyH5epadfC,And,38
b9hR9Y7Ze6KWrSPcV453mGuO4zRoZl61,And,20
b9zLBrPHMHBu8zMS2LRqeXcZt4FAY21h,And,41
bAAiDwDfaXEUzE70amwYyELnm58FZW38,iOS,30
bArPVxand07SOHqPQ5E-9snXp2Zc33_s,And,30
bB8LH3SrjD26exnDTs8JHAcVdwWj-UUl,iOS,29
bBSsd7m50yR7Zr1VAPosubdT71ncusN5,iOS,32
bByA66a2e-BluhWTJvYvxlXApIuvEMb8,iOS,35
bChuP1B26pDtUbCds_HpMNWWssx3pLeT,And,29
bDffEO8eF9DsNuWPN0_vF0qFMTPEIQ2U,And,35
bDzpQjMHvSSSLWJhmTGJSjt0rnyvobuc,iOS,19
bENYrDDJibG-8y69yDBhPrDDoEtPhW3-,iOS,45
bFGCgxXGwGVkniLBcv-nejUbJSKtCG-_,And,16
bFiky4DHwMUN24_6KBXK2kVPlgW608ob,And,16
bFtzgzRLqZpogxWBVdsk3Q9vx-q1zX3J,iOS,24
bGHmvaUP7Up_huIhJF4BDzO6gA_KVnT-,And,27
bG_iq125sS59xXcmIaeLblDSyD6ZqKjl,iOS,30
bGrPhTVk4E_GjVUD3WDdu9bkZqoK_1jl,And,34
bHMRaIV1paIgjr_f38ZuaYbuJ_l5Ch_4,And,22
bHa4QAqxtN0qQgSSS_afmv_3S0p-EIos,iOS,30
bHsyApR1YbAOzA7nTP2PrfzJIUYNbh9Z,And,19
bIaWUzv9xjf30T-g9njWYQzzf1hale7F,And,45
bIhyuQQUftYDvhzH0aKbrk1svyw1Lj5g,iOS,17
bJqxOp5TciuVK0QxElAvM8fB7sItj44G,iOS,32
bLi34yyll_Xg_NQ4OiyibDLxD576hG5T,iOS,22
bLlBUVzM-QwUy6TCsETmKXFZXge8y-Vw,And,39
bMCTRmzfpihjvb6SmkZvfqneG2mk1GEb,iOS,35
bNlfVXmpz--AOmVxBvaT1PgUG3Az1gW5,And,30
bNpJYcZ_Fz5Vyep_xDTOutw9tu47t3-w,iOS,28
bOOeyGeDI_5i3smzltMvaOqj-s3VF0Lc,And,32
bOm8VvVaHXF27BH_zmh-5HB4e0ZQwu_x,iOS,37
bPTNFbdLH4qIUHRQuNA2QQue8mK_bvZ6,And,30
bQFs3rYimK44tu89cCTsXxvZeV9UNA8E,iOS,-1
bRbvvQiAidceY8PzRWqmlwdQ_XsW6rW9,And,17
bSM2R3VhvPSI2uqupGQOhEoCXW7xug_w,And,30
bTOIltBfxjAWwyLOWNY0S-rVvLvpbtVq,And,16
bTp5ztimlltcs_f4Nuc9kWdguoWJSQ6K,iOS,16
bTtZI5s6d7vPyB-sbwIGwXGJHkgoGbvx,iOS,20
bUH4dVEQ1D7YYVi07x0DkSr8TKqvhDJ6,And,28
bW0PcwQp2P0qTBsTH9IJHKzdurdDfYwP,And,34
bW6onnwzHBa9eJrbFA6B0v2tIHzbEPth,iOS,16
bW9OmC2YqXTWpYKH1cPCQddnn0G6kxG3,And,23
bX0sWHaJ4Iju0Uz7BQ1DNJLbGb8U0nIj,And,16
bXWP6RmIo8u0H4jhHsPJnbZZEohhTURx,And,19
bY1oJfUTC8_w3q4s-4vmOM9ssF08Bbyt,And,38
bY80HG4gJ9k2HOikXfDEFz8W5l0wItDi,And,21
bYG58P5YPrS81btUxfjtDV3iM0Nr0Avn,And,16
bZIquo3dC4IFTyj_qeG5PA_upzELFWdd,And,29
bZsTghLNtQlJrXFfi7Hj6iJdeQERxnKG,iOS,-1
b_FZHu9NDU9iTeW44Q1HaRMnvxVMbNbr,And,44
b_WwuC1D6RavLnhBgXTJcM5Jd07SQfgQ,iOS,20
b_ZXhN5aiP9vWdL27O6-z6B0c55LRTBl,And,16
b_hy7VP6p8Pin1AN4cSNetr8-dYfkyHi,iOS,19
b_rDkH4TFfNbpHHbwIE8T_3NeWAbKhoN,iOS,32
b_sJoVLmCQy88od3PllGeJ69dF2uCT3S,And,20
ba09RhoUs6LLWWCXD1Eqs-zMhG0D5rYy,And,17
ba0fK7_YEpno-pMKZfVI_WrA95Z9w1y1,And,45
bahF4WsmUNfCUxCqVCcqJRjoisCbHllD,iOS,40
bbH94FTWGROfFi873jOBnMqbvj1pngtW,iOS,18
bbIX159E2akInPJDa1iJina_ZlDPeDut,And,34
bcKQwwoN1nKs-9yXEVXfQ_KD2YoSOo1S,iOS,37
bc_BKpnydxdwN3fobxAahp0IIi0zaRK-,And,24
bcthkYTPKNh78LWLQMXyP6_OdxfUg4iw,And,18
bdIHZqyq9Gi7qHVuyrLV1r8Zaf9H38ML,And,17
bdxWWzl69MQorrIhC501nO1BPMlsJDXA,iOS,33
be7QoIj72RyBYJZfARzUrQSLf3mSDD_-,And,41
beagRqi2yGf49kL0hIN9H_bonq8pqmd5,And,27
bf22dgOthIoxqnJ6nWQ9s_WyKreBQe1m,iOS,21
bfa37Bxnpo35VooeJzYUOMEcrRlrskjL,And,34
bgOU2vBP5Far5XdQ8AJLZFNXcFTphNro,And,17
bghy2FWZaQq3SfuL-aCsZIjGgBWSxf_u,And,19
bhVfABjZEpQm0iF1bTDcv67kIc1NZauy,iOS,28
bhdPjx2U0oVS5fLq5MrpSjNxh4oUY5qL,iOS,22
bhhNCQJyGfqN1aHs_MyN1tokpEtoTK2C,And,45
bi9iSRm5DKDtocFpALBDIDV22llmHY8p,And,24
biD1D4cla1yQnRLEKAX0r70UyR5kQaiT,iOS,-1
biEIlOFQ7A6S2_kx-nKgMG5ZjIbWi1oh,And,35
biKxg6L6elzLX-UjHx2fYwk3M_r1qK4h,And,45
biTGobVXqiJ1ifb2GEt8w8hwRchSsRJf,iOS,29
biWcrHaHRI42kXPJPp0ONAufkrWVdWIT,And,35
bjN8Y5hGVjjdNOZ4epPUBqQdVA3-f14H,iOS,41
bjRQItbM8bWWtY41D3OWCcNab5DLkfGQ,iOS,32
bk1Zxc-BMYeobAvTYIpif9jXSXUOz75J,And,33
bk9jJvJv8JlhPQLUevNoGOt2AamtVUzU,iOS,29
bkIMdaJGnnb0FvIDuZqjfLdLmL6U0bX9,iOS,24
bkUCvm74gaGM7pQyhiastWOFLll8gUyG,And,37
bkUMVg8Hj1QwODbsNigXsQDlNpcAzhN7,And,18
bl-gt4XT8K0IGpldreYCqEAOl5sl3hmT,And,22
bl8xtWXUtvleupR06z5TOgciZS6K7owy,And,33
blbgVQnQPHRl99jT0kuhGk-7GYlmYEKZ,And,38
blgRsbz-lBUVBrDY1pKiYwvy5naPnmLK,iOS,36
blpnrlNOLLkOTPteB06wUwX_i5y3tnhF,iOS,15
bmI3_L3L6I4P3DgoCI4ssntf49poQSp3,And,24
bmnYcTc734IwoqXxI0psavPe4V0nQ4PH,iOS,45
bnS0BCBvNQ8t1KibF1Tdi8-YsSusKmbw,And,36
bnWAx1tV0VYl-WIIabrfOn-tDvxa4DoT,And,23
bnzIptT_6NysEzfzvgr9MQ9TEe_IpiK4,And,15
bo8LRXrV7zaRbcDcYtRfrv_kSuggWyC6,iOS,25
boT92NFYdO1YAUqI_1i4KoZsdQhygShZ,And,25
boZV1hEAAYkdBoPhxVh9T1JaCJrGefmQ,And,35
bocNezpnXL3w48xBgZVVdsYhWubNuK_5,And,23
bojFHpUE1J-uduzMp-a3idAs_3uTZcPF,iOS,18
boq29JPCuLUaqqffB1zorbkcLDPYUpRm,And,38
bozo4ZghDzG7v-4M66bXfgZbucPq7p36,iOS,25
bpd5nZLbls6y_9GPx90Eyuwh6Oh7SWpw,And,27
bprgU_Qzj5meD8rE-H3whYw9_-ziFxWH,iOS,24
bqDY21XYgI0MOw0GqPJmzE6Rnj1bKopm,iOS,20
brDxSHepwO6tg58m-yCBgzXOavpiA7zU,iOS,24
bsBSxba7Qvc9oEaqUj5ws7RBz_a0Te-s,And,40
bs_UP8yP3Crtp3COtxUlMbGRVVd6EpgY,And,36
